rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/advantages,train/loss,train/std,train/clip_fraction,train/returns,train/entropy_loss,train/explained_variance
-2.2220252900000004,221,102.0,6072,452608,74,0.008590883979923091,0.05181476649449905,2200,0.0003,0.2,0.02808591,0.024373726919293404,-0.004705388098955154,0.25047022104263306,0.25556640625,-0.20997774600982666,-0.06750041022896766,-1.1920928955078125e-06
-2.1403483800000003,222,102.0,6099,454656,74,0.002627071402093861,0.05444302577598137,2210,0.0003,0.2,0.05669774,0.017393194139003754,0.0047731962986290455,0.2510942220687866,0.254052734375,-0.2078016698360443,-0.0637833323329687,-1.1920928955078125e-06
-2.1336455,223,102.0,6126,456704,74,0.002880933223059401,0.05002812155362335,2220,0.0003,0.2,0.025569428,-0.010606085881590843,0.01789803057909012,0.24964214861392975,0.233349609375,-0.24730630218982697,-0.05726444572210312,-1.5497207641601562e-06
-2.1266943499999997,224,102.0,6154,458752,74,-0.009200710084405728,0.049767950838577234,2230,0.0003,0.2,0.05886635,0.03323211893439293,-0.00788828358054161,0.2496047019958496,0.285400390625,-0.19018608331680298,-0.055289783701300624,-1.1920928955078125e-06
-2.0968380999999994,225,102.0,6181,460800,74,-0.004611015708360355,0.0502382363549259,2240,0.0003,0.2,0.057245903,-0.00044678477570414543,0.002394765615463257,0.24595187604427338,0.242919921875,-0.21387064456939697,-0.01649658866226673,-1.0728836059570312e-06
-2.07094712,226,102.0,6208,462848,74,-0.008274804999382468,0.043340964139497375,2250,0.0003,0.2,0.052114934,-0.00726008415222168,-0.00206877663731575,0.24582180380821228,0.28427734375,-0.23486512899398804,0.008513289317488671,-1.430511474609375e-06
-2.06437019,227,102.0,6236,464896,74,-0.013834319231682457,0.04751076825195923,2260,0.0003,0.2,0.07973762,0.011429705657064915,0.0029415804892778397,0.2434699684381485,0.23828125,-0.23952779173851013,0.024274059757590293,-1.430511474609375e-06
-2.06064189,228,102.0,6263,466944,74,5.384216201491654e-05,0.05032978734961944,2270,0.0003,0.2,0.054036733,0.014918435364961624,-0.005787871778011322,0.2420130968093872,0.261865234375,-0.2348518669605255,0.05692378133535385,-1.430511474609375e-06
-2.05319715,229,102.0,6290,468992,74,-0.007319257363997167,0.050853216320683715,2280,0.0003,0.2,0.08114926,0.045648589730262756,-0.03019685670733452,0.24366378784179688,0.259423828125,-0.23945827782154083,0.04471816271543503,-1.6689300537109375e-06
-2.05637385,230,102.0,6318,471040,74,-0.01339912054972956,0.05021846775780432,2290,0.0003,0.2,0.049449258,0.06866870820522308,0.04091060161590576,0.24450014531612396,0.268896484375,-0.22677180171012878,0.03618992306292057,-1.5497207641601562e-06
-2.04641933,231,102.0,6345,473088,74,-0.003435217593505513,0.04866823246848071,2300,0.0003,0.2,0.06597434,0.04254932701587677,0.027531268075108528,0.2433568239212036,0.26162109375,-0.25292691588401794,0.03750481680035591,-1.1920928955078125e-06
-2.03777513,232,102.0,6372,475136,74,0.00022276692907325925,0.045306798433739456,2310,0.0003,0.2,0.05867532,0.046962108463048935,0.13217797875404358,0.24110525846481323,0.244775390625,-0.20505183935165405,0.0654907651245594,-1.1920928955078125e-06
-2.08063695,233,102.0,6400,477184,74,-0.004003431426826865,0.04565850300787133,2320,0.0003,0.2,0.055154756,-0.0012647123076021671,-0.02928096614778042,0.23785142600536346,0.228564453125,-0.22461417317390442,0.10417162664234639,-1.1920928955078125e-06
-2.1165739,234,102.0,6427,479232,74,-0.0012015757281915284,0.06195117468741955,2330,0.0003,0.2,0.034534037,0.036142848432064056,0.003061915747821331,0.23811651766300201,0.2376953125,-0.18953461945056915,0.13754308149218558,-1.3113021850585938e-06
-2.1565988500000004,235,102.0,6454,481280,74,0.00469649569640751,0.0616578460438177,2340,0.0003,0.2,0.038373835,-0.007881106808781624,0.02923685498535633,0.23794755339622498,0.2515625,-0.24699464440345764,0.13926021084189416,-1.1920928955078125e-06
-2.2263403399999997,236,102.0,6483,483328,74,0.003372782832593657,0.056016335661843185,2350,0.0003,0.2,0.030895991,0.013020532205700874,0.007127405144274235,0.23846356570720673,0.23359375,-0.24138019979000092,0.14200537987053394,-1.3113021850585938e-06
-2.20684004,237,102.0,6511,485376,74,-0.013649729137250688,0.06391615761749563,2360,0.0003,0.2,0.051504813,0.00990849919617176,-0.012047002092003822,0.2362109273672104,0.27763671875,-0.2035047560930252,0.1582489635795355,-9.5367431640625e-07
-2.2055048999999998,238,102.0,6538,487424,74,-0.010420827438065317,0.04368884522191365,2370,0.0003,0.2,0.08465146,-0.008319316431879997,0.010680994018912315,0.23405079543590546,0.25556640625,-0.23985344171524048,0.19046460874378682,-1.0728836059570312e-06
-2.1749546499999997,239,102.0,6565,489472,74,-0.004753499067737721,0.059666360580013136,2380,0.0003,0.2,0.04407977,-0.015469718724489212,-0.011374089866876602,0.23184964060783386,0.275732421875,-0.23415793478488922,0.23079290203750133,-8.344650268554688e-07
-2.08484683,240,102.0,6593,491520,74,-0.015424794155114796,0.05069704283523606,2390,0.0003,0.2,0.10372203,0.012155985459685326,-0.0208203736692667,0.22996580600738525,0.296435546875,-0.22001712024211884,0.25927066914737223,-7.152557373046875e-07
-2.00813854,241,102.0,6621,493568,74,-0.004599441777099855,0.03185378199050319,2400,0.0003,0.2,0.10878523,-0.0082949697971344,-0.0011171847581863403,0.2276739478111267,0.317041015625,-0.22372379899024963,0.2995266053825617,-8.344650268554688e-07
-1.9818697100000002,242,102.0,6649,495616,74,0.0003144303220324218,0.044392775340384105,2410,0.0003,0.2,0.039510205,-0.05542842298746109,0.02917177975177765,0.22708281874656677,0.275830078125,-0.27497389912605286,0.31843762584030627,-7.152557373046875e-07
-1.8596688600000004,243,102.0,6676,497664,74,6.976254226174206e-05,0.03721817252298933,2420,0.0003,0.2,0.07883662,-0.006165884435176849,0.004430865868926048,0.22477342188358307,0.28134765625,-0.23154354095458984,0.3451300386339426,-8.344650268554688e-07
-1.8023488999999997,244,102.0,6704,499712,74,-0.013271719677140937,0.03193572580566979,2430,0.0003,0.2,0.065351,0.009089617058634758,-0.01251700334250927,0.22457562386989594,0.275341796875,-0.18617865443229675,0.3708924427628517,-4.76837158203125e-07
-1.79450755,245,102.0,6732,501760,74,-0.007817372721910942,0.03579267661698395,2440,0.0003,0.2,0.05444163,-0.01841927133500576,-0.006086613982915878,0.2252434492111206,0.26962890625,-0.18592897057533264,0.3630125571042299,-4.76837158203125e-07
-1.73830916,246,102.0,6760,503808,74,-0.006671400710183661,0.02918037412528065,2450,0.0003,0.2,0.05277729,-0.021275635808706284,-0.007642658427357674,0.22314421832561493,0.24892578125,-0.18120692670345306,0.38673755023628476,-2.384185791015625e-07
-1.7358365300000003,247,102.0,6787,505856,74,0.052498898263729644,0.030347221499505396,2460,0.0003,0.2,0.06902672,0.014315728098154068,-0.008239121176302433,0.22293224930763245,0.25205078125,-0.14615368843078613,0.404972661472857,-3.5762786865234375e-07
-1.7475854699999998,248,102.0,6815,507904,74,-0.0003779326332733035,0.03503766875110159,2470,0.0003,0.2,0.047087803,-0.037259332835674286,-0.00219808891415596,0.22283613681793213,0.248828125,-0.21222977340221405,0.40805440340191124,-4.76837158203125e-07
-1.7386492699999996,249,102.0,6842,509952,74,-0.005100375760230235,0.03183031710832438,2480,0.0003,0.2,0.05544816,0.035344839096069336,0.03890131041407585,0.22053289413452148,0.247021484375,-0.12992094457149506,0.44050841256976125,-2.384185791015625e-07
-1.7365789400000002,250,102.0,6869,512000,74,-0.014260991887567798,0.03354473095168942,2490,0.0003,0.2,0.080429904,0.0026664715260267258,-0.0014685019850730896,0.21827146410942078,0.28017578125,-0.16347859799861908,0.4879182748496532,-1.1920928955078125e-07
-1.7437968799999997,251,102.0,6897,514048,74,-0.00582691375457216,0.030513964029341877,2500,0.0003,0.2,0.03819706,0.033793091773986816,-0.03640419989824295,0.21441012620925903,0.27412109375,-0.1652642786502838,0.5543599361553788,-4.76837158203125e-07
-1.7173010499999999,252,102.0,6924,516096,74,-0.00912589279214444,0.03199354271164338,2510,0.0003,0.2,0.07015942,-0.007556270807981491,0.02811162918806076,0.2131405919790268,0.2912109375,-0.18317091464996338,0.598065672442317,-2.384185791015625e-07
-1.7092795100000004,253,102.0,6952,518144,74,-0.004052888440492097,0.029362381411920067,2520,0.0003,0.2,0.06698724,-0.02328716591000557,0.037656381726264954,0.2132280468940735,0.276904296875,-0.1973467320203781,0.6086158070713281,-2.384185791015625e-07
-1.6760185700000003,254,102.0,6980,520192,74,-0.008024528431997168,0.03132501695472456,2530,0.0003,0.2,0.06782812,-0.01727600395679474,-0.003303220495581627,0.21277117729187012,0.276904296875,-0.1937090903520584,0.6062513874843717,-3.5762786865234375e-07
-1.6435780800000004,255,102.0,7008,522240,74,-0.005754944980435539,0.026806638935522643,2540,0.0003,0.2,0.04452469,0.02290806919336319,-0.004632188938558102,0.2108241617679596,0.252880859375,-0.14297087490558624,0.6367284448817372,-3.5762786865234375e-07
-1.6059574099999998,256,102.0,7035,524288,74,0.002204786320362473,0.024543127962897416,2550,0.0003,0.2,0.06506581,0.04319185018539429,0.037373051047325134,0.20985062420368195,0.283251953125,-0.15108801424503326,0.6682069074362517,-4.76837158203125e-07
-1.58674287,257,102.0,7063,526336,74,0.01613778648461448,0.025885552724685113,2560,0.0003,0.2,0.04001401,-0.01069126557558775,0.04603929817676544,0.2102249264717102,0.260498046875,-0.1574249267578125,0.6761235479265452,-4.76837158203125e-07
-1.5515607599999999,258,102.0,7090,528384,74,-0.007145020700409077,0.02520950435391569,2570,0.0003,0.2,0.060206257,-0.02909516915678978,-0.007725559175014496,0.207978755235672,0.25322265625,-0.16720816493034363,0.700512588955462,-4.76837158203125e-07
-1.5244289100000004,259,102.0,7118,530432,74,-0.016434143208607567,0.024266307618745486,2580,0.0003,0.2,0.10376015,-0.007903567515313625,-0.010849926620721817,0.20629476010799408,0.28759765625,-0.14802229404449463,0.7344177525490523,-3.5762786865234375e-07
-1.5143626799999999,260,102.0,7145,532480,74,-0.011895395736792125,0.022129377125384053,2590,0.0003,0.2,0.101765655,-0.005870560184121132,0.02621169202029705,0.20379450917243958,0.291064453125,-0.14254648983478546,0.7782572487369179,-2.384185791015625e-07
-1.5007433700000001,261,102.0,7172,534528,74,-0.008387767003296177,0.02178591405354382,2600,0.0003,0.2,0.09047013,0.019728614017367363,0.005052347667515278,0.203055277466774,0.279248046875,-0.11377861350774765,0.8096534745767713,-1.1920928955078125e-07
-1.4843432199999997,262,102.0,7200,536576,74,-0.0028992783692956435,0.02218853384092654,2610,0.0003,0.2,0.087777294,-0.011444148607552052,-0.016916874796152115,0.20160651206970215,0.279248046875,-0.14061491191387177,0.8309561386704445,5.960464477539063e-08
-1.4737952500000002,263,102.0,7229,538624,74,-0.010957671611686237,0.02205694042459072,2620,0.0003,0.2,0.13739684,-0.005740924272686243,-0.025525439530611038,0.19915078580379486,0.30234375,-0.11704716831445694,0.8636822009459137,2.384185791015625e-07
-1.4752788000000001,264,102.0,7257,540672,74,-0.0119780190550955,0.02179480847044033,2630,0.0003,0.2,0.064048514,-0.029944855719804764,-0.00871703028678894,0.19621366262435913,0.31533203125,-0.1498522162437439,0.9249246062710881,-1.1920928955078125e-07
-1.4802259899999999,265,102.0,7285,542720,74,-0.01624034771666629,0.021898141885139923,2640,0.0003,0.2,0.11894028,-0.02290046028792858,-0.022282160818576813,0.19317132234573364,0.284326171875,-0.14552991092205048,0.9891103610396386,-1.1920928955078125e-07
-1.4801305099999995,266,102.0,7312,544768,74,0.00042694854782894255,0.022674778274449636,2650,0.0003,0.2,0.099448755,-0.03696272894740105,0.004054442048072815,0.1913435459136963,0.306884765625,-0.17785070836544037,1.028709714487195,-2.384185791015625e-07
-1.4827315299999997,267,102.0,7340,546816,74,0.0020232326991390438,0.02343076928082155,2660,0.0003,0.2,0.1060638,0.02551538683474064,-0.008785814978182316,0.19022846221923828,0.29375,-0.14572343230247498,1.0645925559103488,-3.5762786865234375e-07
-1.4900293100000002,268,102.0,7368,548864,74,-0.007448560229386203,0.02422923562444339,2670,0.0003,0.2,0.07542236,0.01264877151697874,-0.019046908244490623,0.18758170306682587,0.301318359375,-0.1644107699394226,1.1073600374162198,-3.5762786865234375e-07
-1.4986558799999998,269,102.0,7395,550912,74,-0.012394751780084335,0.025104363541868225,2680,0.0003,0.2,0.11822622,0.024776266887784004,-0.01786212809383869,0.18703316152095795,0.349267578125,-0.14646081626415253,1.144901577755809,-2.384185791015625e-07
-1.5007941400000002,270,102.0,7423,552960,74,-0.014661129702290054,0.024838041046677972,2690,0.0003,0.2,0.14134848,0.03512910008430481,0.002750835381448269,0.18494531512260437,0.324169921875,-0.14029331505298615,1.1741887707263232,-1.1920928955078125e-07
-1.5022467600000002,271,102.0,7450,555008,74,0.00031623302347725255,0.023487384457257576,2700,0.0003,0.2,0.10906583,0.0044837589375674725,-0.031183496117591858,0.18317461013793945,0.3236328125,-0.14784584939479828,1.2194707844406367,0.0
-1.49872647,272,102.0,7478,557056,74,-0.002977457910310477,0.022941248135975912,2710,0.0003,0.2,0.07125622,0.022438719868659973,0.056534938514232635,0.18113011121749878,0.312158203125,-0.10822120308876038,1.262038044258952,-1.1920928955078125e-07
-1.4921848,273,102.0,7506,559104,74,-0.01501866526741651,0.0226623350792579,2720,0.0003,0.2,0.18162441,-0.018536195158958435,-0.01883796416223049,0.17763565480709076,0.33671875,-0.14000526070594788,1.320553906261921,2.384185791015625e-07
-1.4811073299999997,274,102.0,7533,561152,74,-0.008393663552124054,0.022544094797376603,2730,0.0003,0.2,0.081842095,-0.0046026017516851425,-0.011763175949454308,0.1768866777420044,0.32587890625,-0.13071924448013306,1.3747379209846258,1.7881393432617188e-07
-1.4782746199999999,275,102.0,7561,563200,74,-0.010498474718042416,0.02282425573175715,2740,0.0003,0.2,0.12098426,0.03330142796039581,0.0034099449403584003,0.17385725677013397,0.331201171875,-0.12785746157169342,1.4251959465444088,0.0
-1.47736996,276,102.0,7588,565248,74,-0.01144637861434603,0.02326264735092991,2750,0.0003,0.2,0.084184185,0.005406287498772144,-0.03373158350586891,0.1727961301803589,0.30869140625,-0.14664359390735626,1.4674025874584913,0.0
-1.47440753,277,102.0,7616,567296,74,-0.015846568104461767,0.02374324373995478,2760,0.0003,0.2,0.19289356,0.020811883732676506,-0.010500348173081875,0.1697331964969635,0.32421875,-0.12055465579032898,1.5262106906622648,0.0
-1.4790010199999997,278,102.0,7644,569344,74,0.00284759829955874,0.022505884418205824,2770,0.0003,0.2,0.11145672,0.005446714349091053,0.007904043421149254,0.16979914903640747,0.312353515625,-0.12530390918254852,1.5718533713370562,0.0
-1.4868578599999998,279,102.0,7671,571392,74,-0.009817575239867437,0.022948097405242153,2780,0.0003,0.2,0.11738639,0.005777743645012379,-0.03148265555500984,0.16760148108005524,0.331689453125,-0.11992859095335007,1.6034773506224156,1.7881393432617188e-07
-1.490418,280,102.0,7699,573440,74,-0.008783654830767772,0.023231988019506388,2790,0.0003,0.2,0.17083627,-0.0002539847046136856,-0.0042547620832920074,0.16597206890583038,0.317138671875,-0.14959824085235596,1.6565848901867866,0.0
-1.49428765,281,102.0,7726,575488,74,-0.013945091601635795,0.023267534593287564,2800,0.0003,0.2,0.22826517,0.033003706485033035,0.013789976947009563,0.16331470012664795,0.330517578125,-0.10672922432422638,1.711492608115077,5.960464477539063e-08
-1.50315034,282,102.0,7754,577536,74,-0.0002543234106269665,0.024552621808288676,2810,0.0003,0.2,0.16106573,-0.02686585858464241,-0.018949884921312332,0.16117466986179352,0.3466796875,-0.1700236201286316,1.7662738516926766,-1.1920928955078125e-07
-1.50485234,283,102.0,7782,579584,74,-0.00674354183502146,0.023768199397272836,2820,0.0003,0.2,0.14422235,0.018856175243854523,0.00025032670237123966,0.16040632128715515,0.333251953125,-0.12906363606452942,1.8061342425644398,1.7881393432617188e-07
-1.5103076899999996,284,102.0,7809,581632,74,-0.009772095196240116,0.02378582276924135,2830,0.0003,0.2,0.1452758,0.028149910271167755,-0.02905886620283127,0.158885657787323,0.32568359375,-0.12677934765815735,1.8333248641341924,1.7881393432617188e-07
-1.5153328099999996,285,102.0,7837,583680,74,-0.01378572597313905,0.02484508641755383,2840,0.0003,0.2,0.1087174,0.05070292949676514,0.006905514746904373,0.15850074589252472,0.3826171875,-0.11892859637737274,1.8632124964147807,-1.1920928955078125e-07
-1.51908625,286,102.0,7864,585728,74,-0.014838869290542789,0.024107003794051708,2850,0.0003,0.2,0.12969805,-0.002864630427211523,-0.020656850188970566,0.15746945142745972,0.354345703125,-0.16524726152420044,1.8905834056437016,0.0
-1.5186385600000003,287,102.0,7892,587776,74,-0.0014425750130612868,0.02404900680448918,2860,0.0003,0.2,0.1906251,0.028513947501778603,0.006561174523085356,0.15653173625469208,0.376123046875,-0.1323850303888321,1.9162608541548252,1.7881393432617188e-07
-1.5173129900000004,288,102.0,7920,589824,74,-0.005924717895686627,0.02370995595865679,2870,0.0003,0.2,0.21552217,0.027467457577586174,-0.018152981996536255,0.15463972091674805,0.375,-0.143321692943573,1.945372937247157,1.7881393432617188e-07
-1.51444651,289,102.0,7947,591872,74,-0.01102692674321588,0.0233745984340203,2880,0.0003,0.2,0.36559066,0.012292503379285336,-0.03440413251519203,0.15235303342342377,0.36923828125,-0.14974313974380493,2.0022976122796536,5.960464477539063e-08
-1.50942003,290,102.0,7975,593920,74,-0.006210389689658769,0.023297440384521906,2890,0.0003,0.2,0.13064162,0.006448148284107447,0.0011275922879576683,0.1507483720779419,0.343212890625,-0.13933569192886353,2.0652847960591316,0.0
-1.5030147800000002,291,102.0,8002,595968,74,-0.007175588252721354,0.022961640082758094,2900,0.0003,0.2,0.23547694,0.0007301599252969027,-0.024080129340291023,0.1498270183801651,0.370703125,-0.1352473348379135,2.103482157737017,2.384185791015625e-07
-1.50320327,292,102.0,8030,598016,74,0.01429101242829347,0.022847863967035663,2910,0.0003,0.2,0.1991201,0.01890856772661209,-0.005852078553289175,0.14830051362514496,0.36015625,-0.10830213874578476,2.1453824542462825,3.5762786865234375e-07
-1.5028353699999997,293,102.0,8058,600064,74,0.01556933700630907,0.023162091798440088,2920,0.0003,0.2,0.2295708,0.007730328477919102,-0.0298064723610878,0.14556312561035156,0.377783203125,-0.09708763659000397,2.206444849818945,4.76837158203125e-07
-1.50243776,294,102.0,8085,602112,74,-0.014444657752756029,0.02317016003289609,2930,0.0003,0.2,0.12796411,-0.01264764741063118,-0.01575923152267933,0.14415977895259857,0.34384765625,-0.12534822523593903,2.258423437923193,4.172325134277344e-07
-1.5060445000000002,295,102.0,8113,604160,74,-0.004381364762230078,0.024508918856190574,2940,0.0003,0.2,0.26292855,-0.04816223680973053,0.018025482073426247,0.14298194646835327,0.380126953125,-0.16208221018314362,2.2989991039037703,2.980232238769531e-07
-1.5167803,296,102.0,8141,606208,74,-0.0046285002943477595,0.023383107953304717,2950,0.0003,0.2,0.25822926,-0.022036481648683548,-0.01879158802330494,0.1415964663028717,0.372021484375,-0.14746244251728058,2.3426978416740893,2.384185791015625e-07
-1.5460079000000004,297,102.0,8168,608256,74,0.005627922833082266,0.024802874887609506,2960,0.0003,0.2,0.19047645,0.022995881736278534,0.00397466029971838,0.13926374912261963,0.369384765625,-0.10871606320142746,2.392722500115633,-1.1920928955078125e-07
-1.62198484,298,102.0,8196,610304,74,-0.0015905807696981356,0.029507615731199623,2970,0.0003,0.2,0.20263912,-0.038437120616436005,0.018675968050956726,0.13833239674568176,0.38203125,-0.16720515489578247,2.4414627447724344,-2.384185791015625e-07
-1.6933395000000002,299,102.0,8223,612352,74,-0.019611459170118906,0.04002236218930193,2980,0.0003,0.2,0.17744145,-0.006678222678601742,-0.02989579364657402,0.13547594845294952,0.34951171875,-0.12135688215494156,2.5101114101707935,-1.1920928955078125e-07
-1.71917117,300,102.0,8251,614400,74,-0.015400158653210382,0.0390565374165817,2990,0.0003,0.2,0.26623616,-0.05236749351024628,0.023628734052181244,0.1341230571269989,0.38291015625,-0.1610959768295288,2.5675411991775037,0.0
-1.72392816,301,102.0,8278,616448,74,-0.018849407049128786,0.028220462405806758,3000,0.0003,0.2,0.34026062,0.029791822656989098,-0.00736304372549057,0.1327633559703827,0.362939453125,-0.12597793340682983,2.6199761860072615,5.960464477539063e-08
-1.7202962300000002,302,102.0,8306,618496,74,-0.015884759776236025,0.025574199835682522,3010,0.0003,0.2,0.37782156,0.022720104083418846,-0.020296597853302956,0.13110293447971344,0.382861328125,-0.1245298758149147,2.6826265938580036,0.0
-1.6812095099999995,303,102.0,8334,620544,74,0.14621710694918874,0.02845177107719792,3020,0.0003,0.2,0.13497262,0.022742608562111855,0.012302485294640064,0.12901121377944946,0.383251953125,-0.12026511132717133,2.742622994631529,0.0
-1.6550044599999998,304,102.0,8361,622592,74,-0.004932771776657319,0.031060604159574724,3030,0.0003,0.2,0.25976014,-0.027036383748054504,0.004874136298894882,0.12744460999965668,0.395263671875,-0.17623589932918549,2.7978504225611687,-1.1920928955078125e-07
-1.6427845600000004,305,102.0,8389,624640,74,-0.014689008088316769,0.033285841512770274,3040,0.0003,0.2,0.37217647,0.024744603782892227,-0.020331792533397675,0.1250356137752533,0.345751953125,-0.10331352800130844,2.8571130141615866,2.384185791015625e-07
-1.64555569,306,102.0,8416,626688,74,-0.001553654896270018,0.025544341222121146,3050,0.0003,0.2,0.25145173,0.026480792090296745,0.057057496160268784,0.12362657487392426,0.3708984375,-0.10136836022138596,2.9207731649279594,2.384185791015625e-07
-1.6239595,307,102.0,8444,628736,74,-0.008743210420652759,0.025990372383603244,3060,0.0003,0.2,0.23949984,0.0020879865624010563,-0.00420161709189415,0.1231406033039093,0.41328125,-0.12007756531238556,2.9571067951619625,2.384185791015625e-07
-1.5955310599999997,308,102.0,8472,630784,74,1.823177559438045,0.025670685096156377,3070,0.0003,0.2,0.39920643,-0.01460769772529602,-0.02060905657708645,0.1216319277882576,0.429150390625,-0.13132834434509277,2.9990875720977783,4.172325134277344e-07
-1.55532298,309,102.0,8499,632832,74,-0.007942448586982209,0.02440272103285679,3080,0.0003,0.2,0.275344,-0.006605805829167366,-0.01263522170484066,0.12081144750118256,0.366845703125,-0.13374894857406616,3.0301964677870274,2.980232238769531e-07
-1.5481131199999996,310,102.0,8527,634880,74,-0.015704272288712674,0.024876443117591407,3090,0.0003,0.2,0.38891122,-0.03551679849624634,0.017206061631441116,0.11885300278663635,0.38427734375,-0.16477712988853455,3.086452642083168,1.7881393432617188e-07
-1.5366181999999995,311,102.0,8554,636928,74,-0.011747102328808979,0.024893053073355986,3100,0.0003,0.2,0.40038806,0.01174139603972435,-0.009021161124110222,0.11917605996131897,0.420263671875,-0.13446108996868134,3.1192056946456432,2.384185791015625e-07
-1.5324714600000002,312,102.0,8582,638976,74,-0.006434673222975107,0.024779062666857497,3110,0.0003,0.2,0.30501825,0.013375540263950825,-0.016793301329016685,0.11760450154542923,0.41162109375,-0.1168806403875351,3.1441040940582754,2.384185791015625e-07
-1.5291831500000002,313,102.0,8609,641024,74,0.010623309748189059,0.024634197401246637,3120,0.0003,0.2,0.29409832,-0.009239735081791878,-0.021690892055630684,0.11600686609745026,0.433837890625,-0.1507306694984436,3.21007487103343,1.7881393432617188e-07
-1.5225706300000001,314,102.0,8637,643072,74,-0.004635793849593029,0.024513778784603348,3130,0.0003,0.2,0.21051343,0.005565762985497713,0.0034222803078591824,0.11448892205953598,0.434521484375,-0.13534240424633026,3.2624054946005345,2.384185791015625e-07
-1.52108669,315,102.0,8665,645120,74,0.00549950114072999,0.024513026782733503,3140,0.0003,0.2,0.25314674,0.027598261833190918,0.0063410974107682705,0.11330649256706238,0.397216796875,-0.11461566388607025,3.3163241274654864,2.384185791015625e-07
-1.5219557000000001,316,102.0,8692,647168,74,-0.0002422343983198516,0.02507081780677254,3150,0.0003,0.2,0.28994796,0.023787423968315125,-0.02527611330151558,0.11211491376161575,0.460498046875,-0.11945659667253494,3.362695035338402,5.960464477539063e-08
-1.5237370700000001,317,102.0,8720,649216,74,-0.007721912075066939,0.02537965441824781,3160,0.0003,0.2,0.37718946,0.017965340986847878,-0.03854892775416374,0.11138339340686798,0.41083984375,-0.14413729310035706,3.4084329389035704,1.1920928955078125e-07
-1.5231273099999998,318,102.0,8747,651264,74,-0.01702838200581027,0.02568702647986356,3170,0.0003,0.2,0.3455954,0.039234891533851624,0.020725753158330917,0.11041688174009323,0.4142578125,-0.1343322992324829,3.4423522666096686,2.384185791015625e-07
-1.52569648,319,102.0,8775,653312,74,-0.008109115815750556,0.02514632857764809,3180,0.0003,0.2,0.50117666,0.005254771560430527,-0.012536156922578812,0.10944239795207977,0.44560546875,-0.1461782306432724,3.492289502173662,3.5762786865234375e-07
-1.5244020299999996,320,102.0,8803,655360,74,-0.014659928854962345,0.026258232507098002,3190,0.0003,0.2,0.27859652,0.0021405480802059174,-0.011063775047659874,0.10780622065067291,0.413720703125,-0.1564670354127884,3.5457734793424605,5.960464477539063e-08
-1.5200568300000001,321,102.0,8831,657408,74,-0.00887672426615609,0.025227188783355815,3200,0.0003,0.2,0.2596022,0.0009731135796755552,-0.013011803850531578,0.10654544085264206,0.468115234375,-0.1456817239522934,3.6001561366021635,2.384185791015625e-07
-1.5197952,322,102.0,8858,659456,74,-0.008504989451466827,0.024597106321743924,3210,0.0003,0.2,0.53420377,0.003382069291546941,-0.0059091150760650635,0.10553339868783951,0.4234375,-0.13236266374588013,3.6470400750637055,2.980232238769531e-07
-1.5199846499999998,323,102.0,8886,661504,74,-0.005383768225146923,0.024512990449420614,3220,0.0003,0.2,0.50845134,0.007004222832620144,-0.021694887429475784,0.10417740792036057,0.4115234375,-0.11863614618778229,3.693275897949934,4.76837158203125e-07
-1.5216833500000004,324,102.0,8913,663552,74,-0.00376163839828223,0.025067403497814666,3230,0.0003,0.2,0.42067057,0.020659346133470535,-0.017539435997605324,0.10316774994134903,0.449169921875,-0.12107342481613159,3.7471329160034657,2.980232238769531e-07
-1.52213287,325,102.0,8941,665600,74,-0.006803054011834319,0.02518987205476151,3240,0.0003,0.2,0.29307115,0.007802269421517849,-0.014502236619591713,0.10234032571315765,0.458056640625,-0.13165415823459625,3.791906903684139,3.5762786865234375e-07
-1.5234542299999998,326,102.0,8968,667648,74,0.0009278728713979945,0.024723143834489748,3250,0.0003,0.2,0.49207872,0.017300574108958244,-0.008941663429141045,0.10187525302171707,0.438037109375,-0.10090852528810501,3.820747081935406,4.76837158203125e-07
-1.52088311,327,102.0,8996,669696,74,-0.005756379174999893,0.024425842502932938,3260,0.0003,0.2,0.34095585,-0.04208485037088394,-0.0017431899905204773,0.10115565359592438,0.452734375,-0.16357740759849548,3.8457789570093155,2.384185791015625e-07
-1.52255764,328,102.0,9024,671744,74,-0.01174486398958834,0.02465993294299551,3270,0.0003,0.2,0.6463912,0.011533141136169434,-0.03597838059067726,0.10006321966648102,0.445654296875,-0.11294712126255035,3.8932886317372324,4.76837158203125e-07
-1.5244391400000001,329,102.0,9051,673792,74,0.006889210888766683,0.025617038790369407,3280,0.0003,0.2,0.42759132,0.01218042429536581,-0.0073918746784329414,0.09853728860616684,0.41787109375,-0.12380343675613403,3.935802563279867,2.384185791015625e-07
-1.5385660199999998,330,102.0,9079,675840,74,-0.010022380794544006,0.025675970544580196,3290,0.0003,0.2,0.464382,0.01003122329711914,0.015713993459939957,0.09759241342544556,0.477294921875,-0.09404703974723816,3.993612242490053,4.172325134277344e-07
